body,title,url
"
Las finales de Conferencia están definidas, con caras conocidas y un par de nuevas.
Los Saints de Nueva Orleans eliminaron a los campeones, los Eagles de Filadelfia (20-14), y ahora esperan a los Rams de Los Ángeles.
Drew Brees y compañía intentarán aprovechar su condición de local, como lo hicieron en la Semana 9 de la temporada regular (45-35).
El duelo por el boleto al Super Bowl de la Nacional se disputará el domingo a las 14:05 horas, en el Mercedes-Benz Superdome (transmisión por Canal 5 y Fox Sports).
Por octava ocasión de manera consecutiva, los Patriots de Nueva Inglaterra se metieron a la final de la AFC. Para esta nueva edición, visitarán am Arrowhead Stadium, fortaleza de los Chiefs de Kansas City.
Patrick Mahomes, favorito para llevarse el galardón de Jugador Más Valioso, tiene una cita con Tom Brady, 18 años mayor y con 12 finales de experiencia.
Pats-Chiefs se juega también el domingo, pero a las 17:40 horas (Canal 7 y ESPN).
Casi termina el camino rumbo a Atlanta, para el Super Bowl LIII.
 



Artículo


Patriots arrasan con Chargers y van a la final de conferencia

Universal Deportes


El equipo comandado por Tom Brady dominó a su rival y ahora enfrentará a los Chiefs por un boleto al Super Bowl 







",Finales de Conferencia de la NFL definidas,http://eluniversal.com.mx/universal-deportes/futbol-americano/finales-de-conferencia-de-la-nfl-definidas
"
Por segunda ocasión en la noche, el mexicano Alfonso Cuarón subió al escenario de los Critics' Choice Awards a recibir un premio por la película ""Roma"", esta vez por Mejor película.
Roma competía por el premio con películas como:
-Black Panther
-BlacKkKlansman
-La favorita
-El primer hombre en la Luna
-Green Book
-If Beale Street Could Talk
-Mary Poppins Returns
-Nace una estrella
-Vice
""Este grupo de mexicanos no es tan malo como a veces lo presentan"", dijo el director durante su discurso, en el que estuvo acompañado por el elenco de la película.
La cinta ""Roma"", ganó un premio también esta noche en la categoría Mejor película extranjera y Alfonso Cuarón ganó el premio a Mejor director. También se llevó Mejor Fotografía.
 

Team @romacuaron celebrating a Best Picture win backstage at the @criticschoice @thecw pic.twitter.com/SYEgM093qQ
 — Critics' Choice (@CriticsChoice) 14 de enero de 2019
 ","Gana mexicana ""Roma"" como Mejor Película en los Critics' Choice ",http://eluniversal.com.mx/espectaculos/cine/gana-mexicana-roma-como-mejor-pelicula-en-los-critics-choice
"

Nueva Orleans.— En el último enfrentamiento de la ronda divisional, el campeón defensor, Eagles, con Nick Foles como quarteback titular, enfrenta a Saints, primer sembrado de la Conferencia Nacional, en el Mercedes-Benz Superdome.
 

En temporada regular, Nueva Orleans le aplicó a Filadelfia la peor derrota en la historia que recibe el ganador del Super Bowl de la campaña anterior, luego de concluir con un contundente 48-7. El capitán del equipo, Malcolm Jenkins, se refirió a ese juego como el punto más bajo que tuvieron los Eagles en 2018.



Artículo


Chargers ansía descifrar a Tom Brady

Universal Deportes


El quarterback de Patriots tiene marca perfecta contra los de Los Ángeles; Rivers sale a revertir la situación







  

Después de ese descalabro, los jugadores del head coach Doug Pedersen ganaron seis de los siguientes siete partidos.
 

Pese a terminar con récord de 6-2 como local, el encuentro de hoy no será sencillo para Drew Brees y compañía, ya que Filadelfia terminó la temporada con marca de 4-4 fuera del Lincoln Financial Field, y viene de ganar en la ronda de comodines en Chicago, ante los Bears, una de las plazas más complicadas de la NFL.
",Eagles choca con Saints sin ningún temor,http://eluniversal.com.mx/universal-deportes/futbol-americano/eagles-choca-con-saints-sin-ningun-temor
"Los lineamientos del programa Jóvenes Construyendo el Futuro, que opera la Secretaría del Trabajo y Previsión Social (STPS), fueron publicados en el Diario Oficial de la Federación (DOF).
Este programa tiene cobertura en las 32 entidades federativas, a través de la entrega de un apoyo económico mensual de 3 mil 600 pesos a los beneficiarios, quienes recibirán capacitación en un centro de trabajo.
Las becas AMLO, como también se les conoce, van dirigidas a jóvenes entre 18 a 29 años que actualmente no estudian y no trabajan y que declaren estar en condiciones de participar en el programa.
De acuerdo con las reglas de operación de Jóvenes Construyendo el Futuro, en la implementaciónse dará prioridad a los solicitantes que habiten en zonas con población mayoritariamente indígena, con mayor grado de marginación y con altos índices de violencia.

I. Edad entre 18 y 29 años al momento del registro.
II. No estar trabajando o estudiando.
III. Acudir a las instancias designadas por la STPS, para la entrega de la información y documentación requerida, así como el llenado de formatos y cuestionarios necesarios para su inscripción, o a través de la Plataforma Digital en la página: jovenesconstruyendoelfuturo.stps.gob.mx
IV. Firma de carta compromiso, donde acepta por escrito los lineamientos del Programa y otras disposiciones que le apliquen.
V. Autorizar el tratamiento de sus datos personales de acuerdo con la normatividad vigente.
VI. CURP.
VII. Identificación oficial, tal como cartilla del servicio militar nacional, cédula profesional, pasaporte, credencial para votar con fotografía, acta de nacimiento u otra identificación.
VIII. Comprobante de domicilio: recibo de luz, agua, predial o teléfono, o en su caso, escrito libre de la autoridad local en el que se valide la residencia del solicitante.
IX. En caso de requerirlo, certificado o comprobante del último grado de estudios.
X. Fotografía.

Para concluir la inscripción en las becas AMLO los solicitantes deben acudir personalmente a las oficinas designadas por la STPS o a través de la Plataforma Digital en la página: jovenesconstruyendoelfuturo.stps.gob.mx.
En el trámite de solicitud inscripción del becario, se deberán entregar copia simple legible de los documentos enlistados. En caso de duda se pedirá original para cotejo.
Una vez entregada y cotejada la documentación requerida, el solicitante procederá al llenado de los formatos y cuestionarios necesarios para la generación de un perfil referente a sus intereses y aptitudes.
A partir de esta información, el Programa realizará un proceso de análisis de información con el objeto de presentar al solicitante las ofertas de capacitación, en las que podrá elegir entre las opciones disponibles. 
En caso de no existir ofertas de capacitación disponibles al momento de la inscripción, se le notificará cuando exista un espacio disponible, de acuerdo al orden de prelación, siempre y cuando se cubran los requisitos y documentación señalados.
Cuando se elija la opción de capacitación, el programa notificará al Centro de Trabajo seleccionado en un plazo no mayor a diez días hábiles y le será proporcionada información general de becario y del perfil de capacitación elegido.
La formalización de ingreso al programa se completa con la aceptación, por parte del la solicitante, de la carta donde se compromete a cumplir con los Lineamientos del Programa y el plan de capacitación proporcionado por el Centro de Trabajo; así como, un comprobante de inscripción que incluye la fecha y hora en la que deberá presentarse en el domicilio del Centro de Trabajo, misma que deberá presentar al acudir a dicha cita.
El inicio de los programas de capacitación en los Centros de Trabajo serán los días 1 y 16 de cada mes o su equivalente al día hábil posterior.
Sobre el pago de las becas AMLO, este se realizará directamente al becario a través de una tarjeta bancaria, por el tiempo que dure la capacitación.
El apoyo económico será depositado a mes vencido cumpliendo con el procedimiento establecido por la institución encargada de dispersar los recursos económicos, misma que será dada a conocer durante el proceso de inscripción.
La tarjeta bancaria será entregada en una sola ocasión de manera gratuita. 
TE PUEDE INTERESAR: 

STPS abre línea para responder dudas sobre Becas AMLO
¿Cuál es el monto de las Becas AMLO?
Becas AMLO Capacitación en el trabajo, lo que debes saber
¿Cómo registrarse en las becas AMLO?
STPS abre línea para responder dudas sobre Becas AMLO
Jóvenes Construyendo el Futuro: Suman 27 mil vacantes en Becas AMLO
Becas AMLO: Lineamientos de Jóvenes Construyendo el Futuro
Beneficiarios de las becas AMLO tendrán cobertura en el IMSS
Becas AMLO van dirigidas a jóvenes de 18 a 29 años

 
Jovenes Construyendo El Fut... by on Scribd

",Becas AMLO: Lineamientos de Jóvenes Construyendo el Futuro,http://www.unionguanajuato.mx/articulo/2019/01/11/educacion/becas-amlo-lineamientos-de-jovenes-construyendo-el-futuro
"
asi mordiéndose la lengua, pero el protagonista de ""Breaking Bad"", Bryan Cranston, ha querido lanzar el anzuelo a los fans sobre el posible regreso de ""Walter White"" tras la finalización de la serie en el 2013. El show de Jimmy Fallon fue el lugar elegido por el actor para avivar los constantes rumores.
El pasado mes de noviembre The Hollywod Reporter publicó una información anunciando el regreso de ""Breaking Bad"" en un filme creado por Vince Gilligan interpretado por Cranston. Fallon no dejó pasar la oportunidad de preguntarle sobre si es cierto que habrá una película.
""Escuché un rumor de que... ¿podría haber una película de 'Breaking Bad?"" comenta Fallon en el vídeo, y Cranston con su mismo gesto y hasta con un redoble de tambores de fondo, le responde: ""puedo decir y anunciar esta noche, delante de tu audiencia en exclusiva, que puedo confirmar que hay una película de 'Breaking Bad', rumor que se está abriendo paso..."", acompañando su indirecta con un gesto de agua ondeando.


No volvería solo, ya que Aaron Paul le acompañaría una vez más como Jessie Pinkman. El argumento se situaría en algún punto después del final de la serie, donde Walter White muere. La película utilizaría flashbacks donde White aparecería para explorar las consecuencias de la huída de su discípulo Pinkman. El aprendiz de Heisemberg estaría perseguido y dado a la fuga, al ser el último pilar del imperio que Heisemberg creó.
En el programa de Jimmy Fallon recalcó la versatilidad que tiene para interpretar papeles de todo tipo, desde los más trágicos hasta los que hacen llorar de risa. Bromeó sobre cómo interpretaba diferentes acentos de otros países cuando era un actor mucho menos reconocido.
El universo de ""Breaking Bad"" ya cuenta con una precuela, ""Better Call Saul"", donde se narran las peripecias del abogado Saul Goodman interpretado por Bob Odenkirk.
al
","Bryan Cranston confirma cinta de ""Breaking Bad""",http://eluniversal.com.mx/espectaculos/television/bryan-cranston-confirma-cinta-de-breaking-bad
"Legisladores federales consideraron que los recortes presupuestales al ramo 23 federal no afectarán a San Luis Potosí, dado que se subsanarán con otros recursos asignados a proyectos de obra pública.
En entrevista por separado, Ricardo Gallardo Cardona, diputado perredista y Oscar Bautista Villegas, diputado verde ecologista, coincidieron en que en la entidad se realizarán obras de infraestructura gracias a recurso extraordinario que se gestionó con este fin.
Entre los proyectos de infraestructura a realizarse con estos recursos se encuentra al carretera Valles-Tamazunchale con una inversión de 500 millones de pesos, un puente en la colonia Cactus y otro en la colonia Enrique Estrada con una inversión de 70 millones de pesos; por otro lado, también se pugna por conseguir recursos para concluir la Torre Médica de Rioverde y ampliar el Hospital Regional de Cárdenas, así como para la realización de caminos en la Media Luna y sitios colindantes.



Artículo


Descobijó presupuesto democracia y transparencia 


Política


Instancias como la Fiscalía y la Auditoría Superior del Estado se beneficiaron de la distribución de recursos 







“Creo que lo están manejando más de grilla que otra cosa”, consideró Gallardo Cardona, quien explicó que no es un tema de recorte como tal, pues para San Luis Potosí se gestionaron más de dos mil 500 millones de pesos para infraestructura que en reunión con legisladores el gobernador dio a conocer como prioritarios.
En tanto que Bautista Villegas insistió en que en el tema del campo se recuperaron recursos para su ejecución a través de programas de los cuales esperan próximamente tener las reglas de operación para su ejecución.
[email protected]  
",Ven grilla en señalamientos de recortes federales a SLP,http://sanluis.eluniversal.com.mx/politica/11-01-2019/ven-grilla-en-senalamientos-de-recortes-federales-slp
"
En pleno partido de Ronda Divisional entre Los Angeles Chargers y New England Patriots, la NFL ha confirmado que Maroon 5 será la banda estelar para el espectáculo del medio tiempo en el próximo Super Bowl LIII.
La banda de pop rock estadounidense era la principal candidata para animar el partido que definirá al campeón del futbol americano, y que además es uno de los programas televisivos más vistos en el mundo.
Junto a Maroon 5 estarán los raperos Travis Scott y Big Boi en el show del medio tiempo. 
 

#SBLIII pic.twitter.com/dWKJQDS9ap
 — Maroon 5 (@maroon5) 13 de enero de 2019
  
",Confirman a Maroon 5 en el show del medio tiempo del Super Bowl,http://eluniversal.com.mx/universal-deportes/futbol/confirman-maroon-5-en-el-show-del-medio-tiempo-del-super-bowl
"

Fomentar el uso de la bicicleta será una de las estrategias para el nuevo Gobierno de la Ciudad de México. Para impulsarlo, se crearán cuatro biciestacionamientos en los Centros de Transferencia Modal (Cetram) Rosario, Tláhuac, Martín Carrera y Buenavista, este último en construcción.

En un recorrido realizado por EL UNIVERSAL se observó que hay trabajadores en la zona de Buenavista y un cartel donde se anuncia el Biciestacionamiento Semimasivo Buenavista, el cual contará con 128 lugares, tendrá vigilancia las 24 horas; su acceso será gratuito y automatizado.

Su instalación en ese punto es debido a la alta afluencia de usuarios, ya que convergen la Línea B del Metro, las líneas 1, 3 y 4 del Metrobús, así como el Tren Suburbano, además de algunas estaciones de Ecobici en las inmediaciones.

En este espacio para los ciclistas se pretenden colocar aparcabicicletas de doble piso, mismas que cuentan con una rampa con ángulo y un sistema de asistencia neumática, el cual permite colocar más bicicletas en menos espacio.

Este tipo de proyecto es similar a los biciestacionamientos de La Villa y Periférico Oriente.

Rodrigo Díaz González, subsecretario de Planeación de la Secretaría de Movilidad (Semovi), comentó que estas acciones serán convenientes para trabajar en la intermodalidad de la Ciudad de México, pues los biciestacionamientos estarán instalados estratégicamente en puntos que hagan conexión con la red del transporte masivo.

Espacios seguros

Actualmente hay dos biciestacionamientos masivos; uno en la estación Pantitlán, con cupo para 400 bicicletas, y otro en la Raza, también con espacio para 400 unidades, además de los de La Villa y Periférico Oriente, que son semimasivos, con capacidad para 80 bicicletas.

Para hacer uso de los espacios las personas deben registrarse, para lo cual tienen que presentar original y copia de identificación oficial vigente, comprobante de domicilio y la tarjeta CDMX, misma que funciona para el acceso automatizado.

La información es dada de alta en el sistema y sólo el titular podrá ocupar los biciestacionamientos; este registro y el servicio no tienen ningún costo para los usuarios.

Para los espacios públicos, cada usuario podrá ingresar sólo la bicicleta que registró; en la entrada hay una barrera de estacionamiento y una máquina en la que se coloca la tarjeta registrada y da el acceso.

Los empleados de cada biciestacionamiento anuncian si hay espacio para aparcar.

En el caso de La Villa, Periférico Oriente y próximamente en Buenavista, unas bicicletas se pueden colocar al ras del suelo, mientras que otras se pueden subir a la rampa de sistema de asistencia neumática.

Para utilizar la rampa, se puede bajar el riel al piso y de ahí rodar la bicicleta hasta el tope, posteriormente se coloca el candado y se sube con la ayuda neumática. Cada usuario debe llevar candado propio.

Para retirar las bicicletas se pide otra vez mostrar el plástico para el acceso y así evitar robos; es la misma maniobra tanto en las unidades que están al ras de suelo como en las del segundo nivel.

Movilidad verde

El subsecretario de planeación de la Semovi aseguró que la intención de fomentar el uso de la bicicleta es para que en el sexenio se dupliquen los 340 mil ciclistas activos actuales, de acuerdo con el Inegi.

Calificó que este medio de transporte es muy funcional para la Ciudad debido a que tiene una velocidad que es altamente competitiva con los automóviles en hora pico.

Comentó que la administración pasada hizo acciones de gran valor para fomentar el ciclismo; sin embargo, se privilegió poner la bicicleta en lugares céntricos, además de que se creó una red de ciclovías fragmentada, por lo que no tienen una liga entre sí y también no se consideró a las periferias.

“Ahora una de las estrategias es conectar las periferias, eso quiere decir, hacer infraestructura ciclista donde no se ha dado, pero donde hay buen potencial, y el segundo es conectar la infraestructura, que está fragmentada”, dijo.

Otra de las acciones que implementará la Semovi es la de consolidar la red de Ecobici, “tenemos que darle un nuevo mantenimiento, la calidad ha bajado un poco”.

¿Quiénes los usan?

De acuerdo con la encuesta realizada por la Secretaría del Medio Ambiente en la administración pasada, se identificó que la mayoría de los usuarios de los estacionamientos para ciclistas es utilizado por personas de entre 15 a 35 años y principalmente lo ocupan para acercarse a sus lugares de trabajo y escuela.

Se destaca que la principal alcaldía de origen de los viaje es la Venustiano Carranza, seguida del municipio mexiquense Nezahualcóyotl y las dos principales demarcaciones en donde terminan los viajes son Cuauhtémoc y Venustiano Carranza.

De los encuestados, 75% señaló que no realizaba trayectos en bicicletas para llegar a sus destinos diarios y utilizaba —en su mayoría— otro tipo de transporte como microbuses, combis y camiones para llegar a alguna estación del Sistema de Transporte Colectivo Metro, gastando hasta 40 pesos con un tiempo de más de una hora de recorrido.

Indicaron que con este cambio de rutina, ahora sus traslados al biciestacionamiento son máximo de 30 minutos, por lo que utilizan cinco veces a la semana este medio de transporte, aunque hay ocasiones donde han decidido no utilizar la bicicleta por el clima, fallas mecánicas o descansos y vacaciones.
",CDMX apuesta por biciestacionamientos,http://eluniversal.com.mx/metropoli/cdmx/cdmx-apuesta-por-biciestacionamientos
"

Ciudad de México.— Hay desabasto de un bien o servicio cuando el consumidor trata de adquirirlo y éste no está disponible. Los motivos pueden ser muchos, incluso nobles. En el caso de México, es intrascendente si la gasolina se tiene en exceso en las refinerías o en la tina de baño del presidente, si está fuera del alcance del consumidor hay escasez.

Dos semanas pasé en mi país, la primera disfrutando a mi familia. En la segunda he sido testigo de una crisis autoinfligida producto de la incompetencia, arrogancia y cinismo del nuevo gobierno. Las consecuencias las pagan los mexicanos de a pie, aquellos que requieren del combustible para ganarse la vida.

Analistas sesudos hacen diagnósticos técnicos del porqué de la crisis, del historial vergonzante en que mafias roban el combustible, de cómo este presidente es el primero en tratar de parar el hurto a la nación. Todos puntos válidos. Yo me limitaré a exponer situaciones humanas que, al final, son las que le importan a la gente.

Desde mi punto de vista, no hay nada que excluya la responsabilidad de esta administración por la debacle. Qué bueno que el gobierno combata un problema sistémico, pero debe hacerlo sin fastidiar la vida del ciudadano común.

El presidente y sus funcionarios repiten “no hay desabasto”. Fantasía insultante pues todos hemos visto las colas interminables en estaciones de gasolina. Sitios sin inventario donde los automovilistas aguantan estoicos. Kilómetros de filas, desquiciamiento de vialidades, elementos que derivan en una semiparalización de las actividades productivas.

Presidente, estoy seguro de que usted no se forma con su Jetta blanco, pero mi madre enferma de 70 años sí lo hizo a las cinco de la mañana para abastecer su vehículo, cortesía de usted, presidente. Le recomiendo que la próxima vez que niegue o subestime el problema salga, haga fila, dése un baño de pueblo y reconozca lo evidente.

Apoyo su determinación de acabar con una actividad ilícita, y condeno a gobiernos anteriores por no haber actuado, pero hoy el paquete le pertenece a usted. Su administración debería usar inteligencia, tecnología e imponer el estado de derecho que ajusticie a mafias y corruptos.

Sé que sus intenciones eran buenas, pero es claro que su equipo no tenía la más mínima idea de lo que hacía cuando lanzó las medidas para erradicar el robo de combustible. Reflexione y corrija, rectifique y entienda que está lastimado a los ciudadanos que prometió respaldar.

También Considero que la situación es evidencia de que usted nunca ha ejercido una actividad productiva en su vida, pues le cuento que vivir del presupuesto a través de partidos políticos o el gobierno no cuenta. Si hubiera tenido, digamos, un puestito de dulces sabría que los insumos deben llegar a tiempo para que el mercado (los clientes) compren sus productos y usted pueda ganar un centavo. En nuestro actual predicamento, el desabasto de combustible no sólo martiriza a los ciudadanos, también destruye la actividad económica. Es como si no llegaran sus dulces a la vendimia, para que me entienda.

Querido lector, es probable que vea estas líneas mientras yo ya esté de regreso en Chicago, mi lugar de residencia, donde con sentimiento de culpa sabré que podré comprar la gasolina que desee mientras que mis seres queridos y mi patria están de rodillas por la incapacidad de nuestros líderes.

Quizá este texto suene personal, o visceral, de hecho, lo es. Y es que nada es más personal que ser lastimado por pifias ajenas que lesionan la calidad de vida de millones de ciudadanos, cuyas rutinas son ya de por sí complejas.

Presidente, acabe con el robo de combustible, pero no lo haga a costillas de la ciudadanía, bájese del caballo de la terquedad y sirva bien a los mexicanos. En otras palabras, haga su trabajo y no manche su vida en el camino.
 

Periodista. @ARLOpinion
","No manche, presidente",https://www.eluniversal.com.mx/articulo/antonio-rosas-landa/nacion/no-manche-presidente
"
Al menos cuatro encharcamientos se han originado hasta el momento en Iztapalapa por la lluvia que cae este domingo en la zona, así como en diversos puntos de la capital.
El Centro de Comando, Control, Cómputo, Comunicaciones y Contacto Ciudadano de la Ciudad de México detalló que hay una anegación sobre Ermita Iztapalapa y Eje 6 Sur, colonia Segunda Ampliación Santiago Acahualtepec, en Iztapalapa.
En su cuenta de Twitter @C5_CDMX, abundó que se registran dos encharcamientos más; el primero en un carril de Avenida Texcoco y Marcos López Jiménez, colonia Santa Marta Acatitla, y el otro en la lateral de Calzada Ignacio Zaragoza y José Indelicato, colonia Pueblo de Santa Martha Acatitla, ambos en Iztapalapa.
 

Encontrarás encharcamiento sobre lateral de Calzada Ignacio Zaragoza y José Indelicato, Col. Pueblo de Santa Martha Acatitla, IZP. #C5 pic.twitter.com/vV7fzCQYfo
 — C5 CDMX (@C5_CDMX) 14 de enero de 2019

En la misma demarcación la lluvia ocasionó otra anegación sobre Amador Salazar e Independencia, colonia Pueblo de Santa Martha Acatitla.
En la red social agregó que llueve en Álvaro Obregón, Coyoacán, Iztapalapa, Milpa Alta, Tláhuac y Xochimilco.
A su vez, el Centro de Información Vial de la Secretaría de Seguridad Ciudadana capitalina reportó que hay precipitación pluvial en Calzada Ermita Iztapalapa, Eje 6 Sur y Anillo Periférico, además en Avenida Revolución, División del Norte, Insurgentes y Patriotismo.
En su cuenta @OVIALCDMX pidió a los automovilistas respetar los límites de velocidad establecidos y utilizar el cinturón de seguridad. 
 

18:56 #PrecauciónVial llueve en Av. Revolución, División del Norte, Insurgentes y Patriotismo, respete los límites de velocidad establecidos y utilice el cinturón de seguridad en todo momento. pic.twitter.com/ZVgTcL4ug9
 — OVIAL_SSCCDMX (@OVIALCDMX) 14 de enero de 2019
  
",Se registran al menos cuatro encharcamientos en Iztapalapa,http://eluniversal.com.mx/metropoli/cdmx/se-registran-al-menos-cuatro-encharcamientos-en-iztapalapa
"
El coordinador de los diputados de Morena, Mario Delgado, señaló que buscarán el consenso de las otras fuerzas políticas para que esta semana se avale la Guardia Nacional, en el marco del periodo extraordinario.
“Hacemos un llamado a todas las fuerzas políticas a asumir con responsabilidad el tema de la Guardia Nacional, para iniciar la pacificación del país y que el Ejército se pueda dedicar a sus tareas constitucionales y la Guardia Nacional a la seguridad pública”, expresó.
Delgado Carrillo dijo que dialogarán con los otros líderes parlamentarios y a los integrantes de las comisiones respectivas, para consensuar las reservas al dictamen de creación de la Guardia Nacional, a fin de que transiten las reformas constitucionales.
“Estamos optimistas de que la flexibilidad que el gobierno federal ha mostrado en este tema nos sirva para consensuar y sacar adelante la creación de la Guardia”, indicó.
En un comunicado, el también presidente de la Junta de Coordinación Política de la Cámara de Diputados, sostuvo que hay disposición y sensibilidad por parte del gobierno federal en la construcción de la Guardia Nacional, debido a que se necesita generar consenso para tener éxito y poder enfrentar a la delincuencia.
El morenista dijo que luego de las audiencias, hay aspectos fundamentales que serán considerados: una policía civil de alcance nacional, con preparación profesional en materia policial y respeto a los derechos humanos, con capacidades suficientes para enfrentar exitosamente a la delincuencia y con disciplina militar.
",Morena buscará consenso para Guardia Nacional: Delgado,http://eluniversal.com.mx/nacion/politica/morena-buscara-consenso-para-guardia-nacional-delgado
